# t x1 y1 x2 y2 x3 y3
0.001229509599105548 -0.9705766459421565 0.2425557031486537 0.9694302411209212 -0.2436188975070148 0.001146404821235213 0.001063194358361037
0.001274465831416321 -0.9705975365153597 0.2425362485841184 0.9694092140568434 -0.2436383178660102 0.001188322458516223 0.00110206928189179
0.001319422050339447 -0.970618424635997 0.2425167934165383 0.9693881845442767 -0.2436577375997898 0.001230240091720352 0.001140944183251587
0.001364378258052138 -0.9706393103052304 0.2424973376451573 0.9693671525820563 -0.2436771567091067 0.001272157723174158 0.001179819063949421
0.001409334455812166 -0.9706601935237943 0.2424778812696172 0.9693461181694474 -0.2436965751943164 0.001314075354346903 0.001218693924699218
0.001454290644302839 -0.9706810742921559 0.2424584242898082 0.9693250813059837 -0.2437159930555264 0.001355992986172214 0.00125756876571815
0.001499246823848362 -0.9707019526106156 0.2424389667057759 0.9693040419913669 -0.2437354102926888 0.001397910619248885 0.001296443586912861
0.001544202994548465 -0.9707228284793696 0.242419508517663 0.9692830002254034 -0.2437548269056589 0.001439828253966407 0.001335318387995886
0.001589159156362686 -0.9707437018985489 0.2424000497256729 0.9692619560079655 -0.2437742428942314 0.001481745890583554 0.001374193168558531
0.001634115309162785 -0.9707645728682436 0.2423805903300467 0.9692409093389666 -0.243793658258163 0.001523663529277252 0.001413067928116199
0.001679071452765731 -0.9707854413885186 0.2423611303310495 0.9692198602183455 -0.2438130729971865 0.001565581170173341 0.001451942666136915
0.001724027586954368 -0.9708063074594231 0.242341669728961 0.9691988086460575 -0.2438324871110202 0.001607498813365839 0.001490817382059194
0.001768983711490032 -0.970827171080996 0.2423222085240701 0.9691777546220675 -0.2438519005993731 0.001649416458928709 0.001529692075302954
0.001813939826120685 -0.9708480322532703 0.2423027467166716 0.9691566981463471 -0.2438713134619482 0.001691334106923443 0.001568566745276547
0.00185889593058596 -0.9708688909762753 0.2422832843070638 0.9691356392188717 -0.243890725698445 0.001733251757403767 0.001607441391381125
0.001903852024620303 -0.9708897472500376 0.2422638212955473 0.9691145778396192 -0.2439101373085607 0.001775169410418566 0.001646316013013353
0.001948808107954827 -0.9709106010745827 0.242244357682424 0.9690935140085691 -0.2439295482919911 0.001817087066013621 0.001685190609567017
0.001993764180318587 -0.9709314524499348 0.2422248934679967 0.9690724477257021 -0.2439489586484309 0.001859004724232786 0.001724065180434121
0.0020387202414394 -0.9709523013761181 0.2422054286525688 0.9690513789909994 -0.2439683683775745 0.001900922385118765 0.001762939725005601
0.002083676291044367 -0.970973147853156 0.2421859632364439 0.9690303078044424 -0.2439877774791157 0.001942840048713591 0.001801814242671773
0.002128632328859973 -0.970993991881072 0.2421664972199258 0.9690092341660134 -0.2440071859527483 0.001984757715058722 0.001840688732822423
0.002173588354612436 -0.9710148334598895 0.2421470306033185 0.9689881580756942 -0.2440265937981656 0.002026675384195361 0.001879563194847102
0.002218544368027713 -0.9710356725896317 0.242127563386926 0.9689670795334673 -0.2440460010150612 0.002068593056164474 0.001918437628135142
0.002263500368831771 -0.9710565092703221 0.2421080955710523 0.9689459985393151 -0.2440654076031282 0.002110510731007028 0.001957312032075879
0.002308456356750443 -0.9710773435019838 0.2420886271560014 0.96892491509322 -0.2440848135620599 0.002152428408763867 0.001996186406058537
0.002353412331509484 -0.9710981752846405 0.2420691581420773 0.9689038291951647 -0.2441042188915496 0.002194346089475757 0.00203506074947227
0.002398368292834658 -0.9711190046183154 0.2420496885295842 0.9688827408451319 -0.2441236235912904 0.002236263773183477 0.002073935061706244
0.002443324240451744 -0.9711398315030321 0.2420302183188258 0.9688616500431043 -0.2441430276609755 0.002278181459927813 0.002112809342149637
0.002488280174086396 -0.9711606559388141 0.2420107475101063 0.9688405567890648 -0.2441624311002979 0.002320099149749434 0.002151683590191517
0.002533236093464382 -0.9711814779256851 0.2419912761037296 0.9688194610829961 -0.2441818339089507 0.002362016842689115 0.002190557805221056
0.002578191998311371 -0.9712022974636687 0.2419718040999996 0.9687983629248813 -0.2442012360866269 0.002403934538787533 0.002229431986627335
0.002623147888353042 -0.9712231145527886 0.2419523314992201 0.9687772623147034 -0.2442206376330196 0.002445852238085377 0.002268306133799451
0.002668103763315135 -0.9712439291930687 0.2419328583016951 0.9687561592524454 -0.2442400385478217 0.002487769940623391 0.00230718024612655
0.002713059622923358 -0.9712647413845327 0.2419133845077285 0.9687350537380905 -0.2442594388307262 0.002529687646442283 0.002346054322997752
0.002758015466903434 -0.9712855511272045 0.2418939101176239 0.968713945771622 -0.2442788384814261 0.002571605355582775 0.002384928363802189
0.002802971294981041 -0.9713063584211082 0.2418744351316852 0.9686928353530229 -0.2442982374996142 0.002613523068085548 0.002423802367928959
0.002847927106881952 -0.9713271632662678 0.2418549595502162 0.9686717224822766 -0.2443176358849834 0.002655440783991365 0.002462676334767239
0.002892882902331838 -0.9713479656627073 0.2418354833735205 0.9686506071593667 -0.2443370336372266 0.002697358503340895 0.002501550263706119
0.002937838681056424 -0.971368765610451 0.2418160066019019 0.9686294893842764 -0.2443564307560367 0.002739276226174855 0.002540424154134738
0.002982794442781407 -0.9713895631095231 0.2417965292356641 0.9686083691569893 -0.2443758272411063 0.002781193952533931 0.00257929800544221
0.00302775018723253 -0.9714103581599477 0.2417770512751108 0.9685872464774891 -0.2443952230921284 0.002823111682458854 0.002618171817017692
0.003072705914135466 -0.9714311507617494 0.2417575727205454 0.9685661213457593 -0.2444146183087957 0.002865029415990285 0.002657045588250278
0.003117661623215926 -0.9714519409149523 0.2417380935722717 0.9685449937617836 -0.2444340128908008 0.002906947153168918 0.002695919318529096
0.003162617314199623 -0.9714727286195811 0.2417186138305933 0.9685238637255458 -0.2444534068378365 0.002948864894035447 0.002734793007243279
0.003207572986812349 -0.9714935138756602 0.2416991334958135 0.9685027312370297 -0.2444728001495955 0.002990782638630638 0.002773666653782026
0.003252528640779751 -0.9715142966832142 0.241679652568236 0.9684815962962192 -0.2444921928257704 0.003032700386995121 0.002812540257534416
0.003297484275827558 -0.9715350770422678 0.2416601710481643 0.9684604589030983 -0.2445115848660538 0.003074618139169596 0.002851413817889593
0.003342439891681436 -0.9715558549528457 0.2416406889359018 0.968439319057651 -0.2445309762701384 0.003116535895194705 0.002890287334236654
0.003387395488067212 -0.9715766304149726 0.241621206231752 0.9684181767598614 -0.2445503670377167 0.003158453655111236 0.002929160805964831
0.003432351064710573 -0.9715974034286733 0.2416017229360181 0.9683970320097135 -0.2445697571684813 0.003200371418959846 0.002968034232463238
0.003477306621337222 -0.9716181739939728 0.2415822390490037 0.9683758848071916 -0.2445891466621247 0.003242289186781204 0.003006907613121005
0.00352226215767289 -0.971638942110896 0.2415627545710121 0.96835473515228 -0.2446085355183393 0.003284206958616001 0.003045780947327284
0.003567217673443285 -0.9716597077794679 0.2415432695023466 0.968333583044963 -0.2446279237368177 0.003326124734504905 0.003084654234471211
0.003612173168374159 -0.9716804709997136 0.2415237838433104 0.9683124284852249 -0.2446473113172523 0.003368042514488622 0.003123527473941957
0.003657128642191209 -0.9717012317716581 0.2415042975942069 0.9682912714730503 -0.2446666982593355 0.003409960298607807 0.003162400665128653
0.003702084094620198 -0.9717219900953268 0.2414848107553394 0.9682701120084236 -0.2446860845627598 0.003451878086903168 0.00320127380742048
0.003747039525386859 -0.9717427459707448 0.2414653233270109 0.9682489500913295 -0.2447054702272174 0.003493795879415389 0.0032401469002066
0.00379199493421692 -0.9717634993979376 0.2414458353095247 0.9682277857217525 -0.2447248552524008 0.003535713676185142 0.003279019942876168
0.003836950320836077 -0.9717842503769304 0.241426346703184 0.9682066188996774 -0.2447442396380022 0.003577631477253068 0.003317892934818315
0.00388190568497017 -0.9718049989077487 0.2414068575082918 0.9681854496250889 -0.244763623383714 0.003619549282659939 0.003356765875422295
0.003926861026344909 -0.9718257449904182 0.2413873677251512 0.9681642778979718 -0.2447830064892284 0.003661467092446405 0.003395638764077252
0.00397181634468599 -0.9718464886249641 0.2413678773540655 0.968143103718311 -0.2448023889542377 0.003703384906653098 0.00343451160017232
0.004016771639719168 -0.9718672298114123 0.2413483863953375 0.9681219270860916 -0.2448217707784341 0.003745302725320701 0.003473384383096681
0.00406172691117016 -0.9718879685497883 0.2413288948492703 0.9681007480012984 -0.2448411519615097 0.003787220548489863 0.00351225711223949
0.004106682158764734 -0.9719087048401179 0.2413094027161669 0.9680795664639167 -0.2448605325031568 0.003829138376201272 0.003551129786989943
0.004151637382228655 -0.9719294386824271 0.2412899099963303 0.9680583824739315 -0.2448799124030675 0.003871056208495616 0.003590002406737239
0.004196592581287634 -0.9719501700767416 0.2412704166900634 0.968037196031328 -0.2448992916609339 0.003912974045413526 0.003628874970870527
0.00424154775566736 -0.9719708990230872 0.2412509227976691 0.9680160071360915 -0.244918670276448 0.003954891886995609 0.003667747478778938
0.004286502905093666 -0.9719916255214901 0.2412314283194503 0.9679948157882073 -0.244938048249302 0.003996809733282606 0.003706619929851733
0.004331458029292279 -0.9720123495719762 0.2412119332557098 0.9679736219876609 -0.2449574255791879 0.004038727584315155 0.003745492323478079
0.004376413127988967 -0.9720330711745717 0.2411924376067505 0.9679524257344376 -0.2449768022657977 0.004080645440133927 0.003784364659047179
0.004421368200909435 -0.9720537903293027 0.2411729413728752 0.9679312270285231 -0.2449961783088234 0.004122563300779535 0.003823236935948185
0.004466323247779496 -0.9720745070361956 0.2411534445543866 0.9679100258699028 -0.2450155537079569 0.004164481166292686 0.003862109153570341
0.004511278268324852 -0.9720952212952765 0.2411339471515875 0.9678888222585624 -0.2450349284628903 0.00420639903671398 0.003900981311302799
0.004556233262271279 -0.9721159331065719 0.2411144491647806 0.9678676161944877 -0.2450543025733153 0.004248316912084088 0.003939853408534775
0.004601188229344523 -0.9721366424701081 0.2410949505942686 0.9678464076776644 -0.245073676038924 0.004290234792443643 0.003978725444655457
0.004646143169270361 -0.9721573493859117 0.2410754514403541 0.9678251967080783 -0.2450930488594081 0.004332152677833308 0.004017597419054068
0.004691098081774573 -0.9721780538540091 0.2410559517033397 0.9678039832857154 -0.2451124210344595 0.004374070568293744 0.004056469331119827
0.004736052966582905 -0.9721987558744271 0.2410364513835282 0.9677827674105615 -0.24513179256377 0.004415988463865578 0.00409534118024193
0.004781007823421168 -0.9722194554471921 0.2410169504812219 0.9677615490826026 -0.2451511634470315 0.00445790636458949 0.004134212965809628
0.004825962652015088 -0.9722401525723311 0.2409974489967236 0.967740328301825 -0.2451705336839356 0.004499824270506083 0.004173084687212101
0.004870917452090407 -0.9722608472498707 0.2409779469303356 0.9677191050682147 -0.2451899032741741 0.004541742181655967 0.004211956343838542
0.004915872223372954 -0.9722815394798378 0.2409584442823606 0.9676978793817579 -0.2452092722174388 0.004583660098079834 0.004250827935078224
0.004960826965588489 -0.9723022292622593 0.2409389410531009 0.967676651242441 -0.2452286405134212 0.004625578019818304 0.004289699460320359
0.005005781678462798 -0.9723229165971622 0.240919437242859 0.9676554206502501 -0.2452480081618131 0.004667495946912019 0.004328570918954182
0.005050736361721612 -0.9723436014845734 0.2408999328519373 0.9676341876051718 -0.2452673751623061 0.004709413879401566 0.004367442310368884
0.00509569101509073 -0.9723642839245201 0.2408804278806382 0.9676129521071926 -0.2452867415145918 0.004751331817327594 0.004406313633953715
0.005140645638295931 -0.9723849639170294 0.240860922329264 0.9675917141562987 -0.2453061072183618 0.004793249760730725 0.004445184889097909
0.005185600231062936 -0.9724056414621286 0.2408414161981171 0.9675704737524771 -0.2453254722733077 0.004835167709651528 0.00448405607519065
0.00523055479311753 -0.9724263165598448 0.2408219094874998 0.9675492308957142 -0.2453448366791209 0.004877085664130625 0.004522927191621182
0.005275509324185563 -0.9724469892102054 0.2408024021977143 0.9675279855859968 -0.245364200435493 0.004919003624208695 0.004561798237778802
0.005320463823992817 -0.972467659413238 0.2407828943290628 0.9675067378233116 -0.2453835635421155 0.004960921589926351 0.004600669213052754
0.005365418292265054 -0.9724883271689697 0.2407633858818477 0.9674854876076455 -0.2454029259986799 0.005002839561324183 0.004639540116832263
0.005410372728728114 -0.9725089924774283 0.240743876856371 0.9674642349389855 -0.2454222878048775 0.00504475753844285 0.004678410948506624
0.005455327133107796 -0.9725296553386412 0.2407243672529349 0.9674429798173183 -0.2454416489603999 0.005086675521322967 0.004717281707465097
0.005500281505129846 -0.9725503157526362 0.2407048570718415 0.9674217222426311 -0.2454610094649383 0.005128593510005099 0.004756152393096899
0.005545235844520048 -0.9725709737194408 0.240685346313393 0.967400462214911 -0.2454803693181842 0.005170511504529839 0.004795023004791281
0.005590190151004218 -0.9725916292390828 0.2406658349778914 0.9673791997341452 -0.2454997285198289 0.005212429504937808 0.004833893541937521
0.005635144424308206 -0.9726122823115902 0.2406463230656388 0.9673579348003207 -0.2455190870695636 0.005254347511269655 0.00487276400392493
0.005680098664157801 -0.9726329329369908 0.2406268105769371 0.9673366674134249 -0.2455384449670798 0.005296265523565966 0.004911634390142769
0.005725052870278772 -0.9726535811153124 0.2406072975120884 0.9673153975734452 -0.2455578022120686 0.005338183541867306 0.004950504699980277
0.005770007042396948 -0.9726742268465831 0.2405877838713946 0.967294125280369 -0.2455771588042213 0.00538010156621429 0.004989374932826755
0.005814961180238121 -0.972694870130831 0.2405682696551576 0.9672728505341837 -0.245596514743229 0.005422019596647496 0.005028245088071467
0.005859915283528155 -0.9727155109680842 0.2405487548636794 0.9672515733348768 -0.2456158700287831 0.005463937633207566 0.005067115165103743
0.005904869351992796 -0.9727361493583708 0.2405292394972618 0.967230293682436 -0.2456352246605746 0.005505855675935024 0.005105985163312812
0.005949823385357872 -0.9727567853017192 0.2405097235562067 0.9672090115768488 -0.2456545786382946 0.005547773724870468 0.005144855082087976
0.005994777383349172 -0.9727774187981575 0.2404902070408159 0.9671877270181031 -0.2456739319616344 0.005589691780054457 0.005183724920818504
0.006039731345692599 -0.9727980498477142 0.2404706899513912 0.9671664400061866 -0.2456932846302849 0.005631609841527649 0.005222594678893766
0.006084685272113947 -0.9728186784504177 0.2404511722882343 0.9671451505410872 -0.2457126366439373 0.005673527909330598 0.005261464355703039
0.006129639162339049 -0.9728393046062965 0.240431654051647 0.9671238586227927 -0.2457319880022825 0.00571544598350389 0.005300333950635634
0.006174593016093666 -0.9728599283153792 0.240412135241931 0.9671025642512912 -0.2457513387050117 0.005757364064088038 0.005339203463080803
0.006219546833103704 -0.9728805495776942 0.2403926158593879 0.9670812674265705 -0.2457706887518157 0.005799282151123687 0.005378072892427925
0.00626450061309492 -0.9729011683932703 0.2403730959043195 0.9670599681486191 -0.2457900381423856 0.005841200244651338 0.005416942238066251
0.00630945435579318 -0.9729217847621363 0.2403535753770273 0.9670386664174248 -0.2458093868764123 0.005883118344711588 0.005455811499385127
0.006354408060924323 -0.972942398684321 0.2403340542778129 0.967017362232976 -0.2458287349535866 0.005925036451345005 0.005494680675773879
0.006399361728214179 -0.9729630101598531 0.2403145326069779 0.9669960555952609 -0.2458480823735996 0.005966954564592147 0.005533549766621826
0.006444315357388596 -0.9729836191887615 0.2402950103648238 0.966974746504268 -0.245867429136142 0.00600887268449358 0.005572418771318304
0.006489268948173411 -0.9730042257710754 0.2402754875516522 0.9669534349599855 -0.2458867752409047 0.006050790811089856 0.005611287689252642
0.00653422250029451 -0.9730248299068236 0.2402559641677645 0.9669321209624021 -0.2459061206875785 0.006092708944421569 0.005650156519814212
0.00657917601347772 -0.9730454315960353 0.2402364402134621 0.9669108045115061 -0.2459254654758542 0.006134627084529253 0.005689025262392337
0.006624129487448893 -0.9730660308387397 0.2402169156890465 0.9668894856072863 -0.2459448096054226 0.006176545231453459 0.005727893916376364
0.006669082921933838 -0.9730866276349659 0.240197390594819 0.9668681642497312 -0.2459641530759744 0.006218463385234696 0.005766762481155603
0.006714036316658454 -0.9731072219847432 0.2401778649310811 0.9668468404388297 -0.2459834958872004 0.006260381545913549 0.005805630956119445
0.006758989671348575 -0.973127813888101 0.2401583386981341 0.9668255141745705 -0.2460028380387911 0.006302299713530539 0.005844499340657225
0.006803942985730041 -0.9731484033450687 0.2401388118962793 0.9668041854569426 -0.2460221795304374 0.006344217888126189 0.005883367634158287
0.006848896259528704 -0.9731689903556756 0.240119284525818 0.9667828542859347 -0.2460415203618298 0.006386136069741025 0.005922235836011985
0.00689384949247043 -0.9731895749199514 0.2400997565870514 0.9667615206615359 -0.2460608605326589 0.006428054258415583 0.005961103945607688
0.006938802684281118 -0.9732101570379256 0.2400802280802808 0.9667401845837352 -0.2460802000426153 0.006469972454190426 0.005999971962334797
0.006983755834686622 -0.9732307367096278 0.2400606990058073 0.9667188460525218 -0.2460995388913897 0.006511890657106068 0.006038839885582671
0.007028708943412807 -0.9732513139350877 0.2400411693639321 0.9666975050678848 -0.2461188770786725 0.006553808867203028 0.006077707714740686
0.007073662010185585 -0.9732718887143351 0.2400216391549563 0.9666761616298134 -0.2461382146041544 0.006595727084521864 0.006116575449198256
0.007118615034730779 -0.9732924610473999 0.2400021083791812 0.9666548157382969 -0.2461575514675257 0.006637645309103049 0.006155443088344722
0.007163568016774259 -0.9733130309343118 0.2399825770369076 0.9666334673933248 -0.2461768876684769 0.006679563540987089 0.006194310631569467
0.007208520956041953 -0.9733335983751008 0.2399630451284368 0.9666121165948864 -0.2461962232066985 0.006721481780214545 0.006233178078261927
0.007253473852259721 -0.973354163369797 0.2399435126540697 0.9665907633429713 -0.2462155580818809 0.006763400026825901 0.006272045427811478
0.007298426705153481 -0.9733747259184304 0.2399239796141072 0.9665694076375689 -0.2462348922937146 0.0068053182808617 0.006310912679607553
0.007343379514449074 -0.9733952860210312 0.2399044460088505 0.966548049478669 -0.2462542258418899 0.0068472365423624 0.006349779833039515
0.007388332279872437 -0.9734158436776295 0.2398849118386004 0.9665266888662611 -0.2462735587260971 0.006889154811368548 0.006388646887496814
0.007433285001149443 -0.9734363988882554 0.2398653771036579 0.966505325800335 -0.2462928909460266 0.006931073087920622 0.006427513842368849
0.007478237678005938 -0.9734569516529394 0.2398458418043237 0.9664839602808806 -0.2463122225013686 0.006972991372059073 0.006466380697044995
0.007523190310167878 -0.9734775019717118 0.2398263059408989 0.9664625923078876 -0.2463315533918135 0.007014909663824447 0.006505247450914723
0.007568142897361211 -0.9734980498446031 0.2398067695136841 0.966441221881346 -0.2463508836170515 0.007056827963257276 0.006544114103367501
0.007613095439311793 -0.9735185952716436 0.2397872325229802 0.9664198490012458 -0.2463702131767728 0.007098746270398004 0.00658298065379272
0.007658047935745535 -0.9735391382528641 0.239767694969088 0.9663984736675771 -0.2463895420706676 0.007140664585287118 0.006621847101579818
0.007703000386388322 -0.973559678788295 0.2397481568523081 0.9663770958803301 -0.2464088702984262 0.007182582907965077 0.006660713446118215
0.00774795279096608 -0.973580216877967 0.2397286181729414 0.9663557156394947 -0.2464281978597386 0.007224501238472371 0.006699579686797365
0.007792905149204781 -0.9736007525219109 0.2397090789312884 0.9663343329450614 -0.246447524754295 0.007266419576849528 0.00673844582300677
0.007837857460830329 -0.9736212857201575 0.2396895391276498 0.9663129477970205 -0.2464668509817855 0.007308337923137005 0.006777311854135866
0.00788280972556861 -0.9736418164727375 0.2396699987623263 0.9662915601953622 -0.2464861765419002 0.007350256277375241 0.006816177779574085
0.007927761943145579 -0.9736623447796819 0.2396504578356185 0.9662701701400771 -0.2465055014343292 0.007392174639604731 0.006855043598710915
0.007972714113287146 -0.9736828706410218 0.2396309163478269 0.9662487776311557 -0.2465248256587625 0.007434093009865921 0.006893909310935808
0.008017666235719211 -0.973703394056788 0.239611374299252 0.9662273826685885 -0.24654414921489 0.007476011388199244 0.006932774915638212
0.008062618310167717 -0.9737239150270116 0.2395918316901944 0.9662059852523662 -0.2465634721024018 0.007517929774645165 0.006971640412207609
0.00810757033635863 -0.9737444335517239 0.2395722885209546 0.9661845853824794 -0.2465827943209879 0.007559848169244169 0.007010505800033509
0.008152522314017896 -0.9737649496309559 0.2395527447918329 0.966163183058919 -0.2466021158703381 0.007601766572036711 0.007049371078505403
0.008197474242871422 -0.9737854632647391 0.2395332005031299 0.9661417782816757 -0.2466214367501425 0.007643684983063206 0.007088236247012752
0.008242426122645129 -0.9738059744531047 0.2395136556551459 0.9661203710507404 -0.2466407569600907 0.007685603402364075 0.007127101304945028
0.008287377953064997 -0.9738264831960841 0.2394941102481813 0.9660989613661041 -0.2466600764998729 0.007727521829979791 0.00716596625169176
0.008332329733856968 -0.9738469894937087 0.2394745642825364 0.9660775492277577 -0.2466793953691787 0.007769440265950782 0.007204831086642444
0.008377281464747052 -0.9738674933460102 0.2394550177585115 0.9660561346356924 -0.246698713567698 0.007811358710317536 0.00724369580918664
0.008422233145461158 -0.9738879947530199 0.2394354706764069 0.9660347175898992 -0.2467180310951206 0.00785327716312044 0.00728256041871382
0.008467184775725308 -0.9739084937147696 0.2394159230365229 0.9660132980903694 -0.2467373479511362 0.007895195624399977 0.007321424914613555
0.008512136355265435 -0.9739289902312911 0.2393963748391596 0.9659918761370943 -0.2467566641354347 0.007937114094196547 0.007360289296275344
0.008557087883807463 -0.973949484302616 0.2393768260846173 0.9659704517300651 -0.2467759796477057 0.00797903257255053 0.00739915356308868
0.008602039361077361 -0.973969975928776 0.2393572767731961 0.9659490248692734 -0.246795294487639 0.008020951059502346 0.007438017714443097
0.008646990786801116 -0.9739904651098031 0.2393377269051961 0.9659275955547104 -0.2468146086549241 0.008062869555092422 0.007476881749728143
0.008691942160704683 -0.9740109518457293 0.2393181764809176 0.9659061637863678 -0.2468339221492507 0.00810478805936115 0.007515745668333345
0.008736893482514064 -0.9740314361365864 0.2392986255006605 0.9658847295642372 -0.2468532349703086 0.008146706572348958 0.007554609469648272
0.008781844751955236 -0.9740519179824065 0.2392790739647249 0.9658632928883101 -0.2468725471177871 0.00818862509409625 0.007593473153062473
0.008826795968754209 -0.9740723973832219 0.2392595218734107 0.9658418537585782 -0.2468918585913761 0.008230543624643446 0.007632336717965528
0.008871747132636932 -0.9740928743390647 0.2392399692270181 0.9658204121750334 -0.2469111693907649 0.00827246216403091 0.007671200163746967
0.008916698243329449 -0.9741133488499669 0.239220416025847 0.9657989681376675 -0.2469304795156432 0.008314380712299084 0.007710063489796404
0.008961649300557734 -0.974133820915961 0.2392008622701972 0.9657775216464725 -0.2469497889657004 0.008356299269488337 0.007748926695503392
0.009006600304047794 -0.9741542905370794 0.2391813079603687 0.96575607270144 -0.246969097740626 0.00839821783563907 0.007787789780257523
0.009051551253525603 -0.9741747577133544 0.2391617530966613 0.9657346213025625 -0.2469884058401095 0.008440136410791636 0.007826652743448353
0.009096502148717175 -0.9741952224448185 0.239142197679375 0.9657131674498318 -0.2470077132638403 0.008482054994986426 0.007865515584465481
0.009141452989348544 -0.9742156847315042 0.2391226417088095 0.9656917111432402 -0.2470270200115078 0.008523973588263839 0.007904378302698523
0.009186403775145712 -0.9742361445734442 0.2391030851852645 0.9656702523827797 -0.2470463260828014 0.008565892190664243 0.007943240897537071
0.009231354505834647 -0.974256601970671 0.23908352810904 0.9656487911684428 -0.2470656314774105 0.008607810802227962 0.007982103368370691
0.009276305181141409 -0.9742770569232174 0.2390639704804355 0.9656273275002217 -0.2470849361950243 0.008649729422995399 0.008020965714589027
0.00932125580079201 -0.9742975094311161 0.2390444122997508 0.965605861378109 -0.2471042402353323 0.008691648053006909 0.008059827935581687
0.009366206364512471 -0.9743179594944 0.2390248535672856 0.965584392802097 -0.2471235435980237 0.008733566692302849 0.008098690030738289
0.009411156872028833 -0.974338407113102 0.2390052942833395 0.9655629217721782 -0.2471428462827877 0.008775485340923581 0.00813755199944847
0.00945610732306712 -0.9743588522872551 0.2389857344482121 0.9655414482883453 -0.2471621482893137 0.008817403998909453 0.008176413841101855
0.009501057717353335 -0.9743792950168921 0.2389661740622029 0.9655199723505911 -0.2471814496172908 0.008859322666300781 0.008215275555088055
0.009546008054613551 -0.9743997353020463 0.2389466131256117 0.9654984939589081 -0.2472007502664082 0.008901241343137941 0.008254137140796741
0.009590958334573801 -0.9744201731427506 0.2389270516387378 0.9654770131132892 -0.2472200502363552 0.008943160029461265 0.008292998597617552
0.009635908556960136 -0.9744406085390385 0.2389074896018808 0.9654555298137272 -0.2472393495268207 0.008985078725311096 0.008331859924940149
