# x u_numeric u_exact error_u uprime_numeric uprime_exact error_uprime
0.007170616572439039 0.0071705551356624 0.0071705551231115 1.255089955576327e-11 0.9999742912390538 0.9999742912391431 -8.926193117986259e-14
0.007272625052128227 0.007272560955532538 0.00727256094280474 1.272779798222601e-11 0.9999735545788947 0.9999735545789864 -9.170442183403793e-14
0.007374633531817414 0.007374566699726371 0.007374566686821676 1.2904695541327e-11 0.9999728075132808 0.9999728075133751 -9.436895709313831e-14
0.007476642011506602 0.007476572367182455 0.007476572354100861 1.308159396778974e-11 0.9999720500422199 0.9999720500423169 -9.703349235223868e-14
0.007578650491195789 0.007578577956839346 0.007578577943580855 1.3258490659529e-11 0.9999712821657198 0.9999712821658195 -9.969802761133906e-14
0.007680658970884977 0.007680583467635602 0.007680583454200214 1.343538735126826e-11 0.9999705038837887 0.9999705038838911 -1.023625628704394e-13
0.007782667450574165 0.00778258889850978 0.007782588884897495 1.361228491036925e-11 0.9999697151964345 0.9999697151965397 -1.051381204320023e-13
0.007884675930263353 0.007884594248400439 0.007884594234611259 1.378917986738504e-11 0.9999689161036656 0.9999689161037735 -1.079136779935652e-13
0.00798668440995254 0.00798659951624614 0.007986599502280064 1.39660765591243e-11 0.9999681066054901 0.9999681066056008 -1.106892355551281e-13
0.008088692889641726 0.008088604700985443 0.008088604686842469 1.414297325086356e-11 0.9999672867019165 0.9999672867020301 -1.135758154191535e-13
0.008190701369330915 0.008190609801556909 0.008190609787237043 1.431986647315586e-11 0.9999664563929533 0.9999664563930698 -1.164623952831789e-13
0.008292709849020103 0.008292614816899102 0.008292614802402341 1.449676143017165e-11 0.9999656156786093 0.9999656156787287 -1.193489751472043e-13
0.008394718328709291 0.008394619745950585 0.00839461973127693 1.467365465246395e-11 0.9999647645588932 0.9999647645590155 -1.223465773136923e-13
0.00849672680839848 0.008496624587649921 0.008496624572799375 1.485054614003278e-11 0.9999639030338137 0.999963903033939 -1.253441794801802e-13
0.008598735288087668 0.008598629340935677 0.008598629325908238 1.502743936232509e-11 0.9999630311033798 0.9999630311035081 -1.283417816466681e-13
0.008700743767776856 0.008700634004746417 0.008700633989542086 1.520433084989392e-11 0.9999621487676007 0.9999621487677322 -1.314504061156185e-13
0.008802752247466045 0.008802638578020709 0.008802638562639487 1.538122233746275e-11 0.9999612560264856 0.99996125602662 -1.344480082821065e-13
0.008904760727155233 0.008904643059697123 0.008904643044139009 1.555811382503158e-11 0.9999603528800436 0.9999603528801811 -1.375566327510569e-13
0.009006769206844421 0.009006647448714225 0.00900664743297922 1.573500531260041e-11 0.9999594393282842 0.999959439328425 -1.407762795224698e-13
0.00910877768653361 0.009108651744010586 0.009108651728098691 1.591189506544577e-11 0.9999585153712169 0.9999585153713609 -1.439959262938828e-13
0.009210786166222798 0.009210655944524776 0.009210655928435991 1.608878481829112e-11 0.9999575810088513 0.9999575810089986 -1.472155730652958e-13
0.009312794645911986 0.009312660049195367 0.009312660032929694 1.6265672836413e-11 0.9999566362411972 0.9999566362413478 -1.505462421391712e-13
0.009414803125601175 0.009414664056960932 0.009414664040518371 1.644256085453488e-11 0.9999556810682644 0.9999556810684183 -1.538769112130467e-13
0.009516811605290363 0.009516667966760047 0.009516667950140598 1.661944887265676e-11 0.9999547154900628 0.99995471549022 -1.572075802869222e-13
0.00961882008497955 0.009618671777531283 0.009618671760734946 1.679633689077864e-11 0.9999537395066024 0.999953739506763 -1.606492716632602e-13
0.009720828564668736 0.009720675488213218 0.009720675471239993 1.697322490890052e-11 0.9999527531178934 0.9999527531180575 -1.640909630395981e-13
